venue_id,venue_name,latitude,longitude,rating,review_count,address,phone,category
1366,NanHai Art,37.602851,-122.393723,0,0,"510 Broadway Ste 301 Millbrae, CA 94030",16502592100,galleries
1367,NATION'S,37.65333296626342,-122.4331421,3.6,73,"925 El Camino Real South San Francisco, CA 94080",14159070108,"breakfast_brunch, burgers, desserts"
1368,New Broadway Bistro,37.601075,-122.3924429,4.1,70,"349 Broadway Millbrae, CA 94030",16506923378,chinese
1369,New China Restaurant,37.61227,-122.40379,4.1,133,"1595 El Camino Real Millbrae, CA 94030",16504818888,chinese
1370,New Dragon Garden,37.64217,-122.42647,3.8,66,"136 Hazelwood Dr South San Francisco, CA 94080",16505886858,chinese
1371,New SF Asian Pearl Peninsula,37.61334,-122.40485,2.9,791,"1671 El Camino Real Millbrae, CA 94030",16506168288,"chinese, seafood"
1372,New York Pizza,37.630714,-122.406496,3.7,243,"700 San Bruno Ave E San Bruno, CA 94066",16508769999,"pizza, New York-style pizza, takeout and delivery, casual eats, San Bruno"
1373,Newell's Cocktail Lounge,37.62433,-122.41151,3.5,57,"497 San Mateo Ave San Bruno, CA 94066",16505830440,"cocktailbars, dive bar, cocktails, local hangout, late night drinks, San Bruno"
1375,Ng's Cooking,37.645316,-122.452015,3.1,263,"2268 Westborough Blvd Ste 303 South San Francisco, CA 94080",16505898801,chinese
1376,Nick The Greek,37.66262,-122.39676,3.6,115,"101 Oyster Point Blvd Ste 104 South San Francisco, CA 94080",16505343382,mediterranean
1377,Nick's Seafood Restaurant,37.60909624258056,-122.4969483,3.7,1783,"100 Rockaway Beach Ave Pacifica, CA 94044",16503593900,lounges
1378,Nina's Home Bakery,37.626602,-122.417837,5,10,"San Bruno, CA 94066",15109436773,"bakeries, home bakery, custom cakes, sweet treats, local business, San Bruno"
1382,Ninja Sushi & Tofu,37.628002,-122.41154,3.6,257,"681 San Mateo Ave San Bruno, CA 94066",16505833090,"korean, sushi, sushi rolls, tofu dishes, Japanese-Korean fusion, casual dining"
1384,Noodleosophy,37.59810958,-122.3863275,3.6,34,"102 S El Camino Real Millbrae, CA 94030",16502312682,japanese
1385,Noori - San Bruno,37.62715,-122.41161,3.8,672,"637 San Mateo Ave San Bruno, CA 94066",16505894279,"ind pak,Pakistani cuisine, halal food, kebabs and curry, family restaurant"
1386,Nothing Bundt Cakes,37.5972747,-122.3855031,3.5,224,"140 SEl Camino Real Millbrae, CA 94030",16505529625,"bakeries, desserts"
1393,O' Sole Mio Restaurant,37.60143,-122.39203,3.9,482,"352 Broadway Millbrae, CA 94030",16506927905,"italian, pizza"
1394,Ocean Palace,37.62745,-122.41656,3.1,145,"711 Camino Plz San Bruno, CA 94066",16508732862,"chinese, Chinese seafood, dim sum, banquet dining, traditional flavors"
1419,Ocean Queen USA,37.6384201,-122.4070435,2,3,"330 Shaw Rd South San Francisco, CA 94080",16508716816,seafood
1420,Off the Grid - Tanforan,37.63633,-122.418035,0,0,"1150 El Camino Real San Bruno, CA 94066",14153395888,"burgers, food trucks, rotating vendors, outdoor dining event, San Bruno"
1424,Olivas Mexican food,37.64980457815911,-122.3932203,4.8,18,"400 Littlefield Av South San Francisco, CA 94080",16508343371,mexican
1426,Olivia's Tanghulu,37.60094,-122.392216,5,4,"315 Broadway Millbrae, CA 94030",19253076582,desserts
1428,OMG Oh Mmmy Goodies,37.6276207,-122.4256058,3.9,7,"San Bruno, CA 94066",16507351219,"desserts, desserts, candy shop, specialty sweets, nostalgic snacks, San Bruno"
1432,One Love Cafe,37.62413576497491,-122.4110888,4.4,154,"486 San Mateo Ave San Bruno, CA 94066",16506364125,"breakfast brunch, cafes, juicebars, Caribbean food, jerk chicken, island flavors, laid-back vibe, San Bruno"
1433,One Martial Arts,37.604682,-122.397254,4.8,64,"979 Broadway Ste 116 Millbrae, CA 94030",16505130533,fitness
1434,One Piece Sushi,37.6136034,-122.4053429,3.9,563,"108 Park Pl Millbrae, CA 94030",16506364105,"japanese, sushi"
1490,Orange Memorial Park,37.65315216,-122.4269686,4.2,82,"35 W Orange Ave South San Francisco, CA 94080",16508293800,"parks, playgrounds"
1493,Orange Memorial Park Recreation Building,37.6557311,-122.4270328,4.5,4,"781 Tennis Dr South San Francisco, CA 94080",16508778679,venues
1495,Orange Tree Frozen Yogurt,37.63692,-122.41902,0,0,"1150 El Camino Real San Bruno, CA 94066",14157696435,"icecream, frozen yogurt, self-serve, toppings bar, dessert shop, San Bruno, family fun"
1496,Orangetheory Fitness South San Francisco,37.66263126,-122.3966757,4.6,49,"101 Oyster Point Blvd South San Francisco, CA 94080",16508262009,fitness
1500,Oyster Point Yacht Club,37.6616357,-122.3760047,3.6,8,"911 Marina Blvd South San Francisco, CA 94080",16508735166,venues
1501,Pacific Coast Baking,37.63645,-122.40675,4.7,3,"360 Shaw Rd South San Francisco, CA 94080",16505888400,bakeries
1502,Pacific Heights Park,37.628884,-122.453326,2.7,7,"3080 Longview St San Bruno, CA 94066",,"parks, hillside park, scenic views, walking trails, outdoor recreation, nature, activity"
1504,Pacifica Pier,37.6332326,-122.4943749,4.1,159,"2100 Beach Blvd Pacifica, CA 94044",16507383760,beaches
1505,Pacifica State Beach,37.59890216177086,-122.5019464,4.2,232,"5100 Cabrillo Hwy Pacifica, CA 94044",16507387381,beaches
1509,Panaderia Eduardo,37.63249,-122.40539,5,2,"890 7th Ave San Bruno, CA 94066",16506860799,"bakeries, Mexican bakery, pan dulce, sweet bread, local favorite, San Bruno"
1512,Panaderia Mexico,37.63621978531726,-122.4117219,5,1,"1071 San Mateo Ave San Bruno, CA 94066",15106927313,"bakeries, desserts, Mexican bakery, traditional pastries, cakes and breads, San Bruno"
1513,Panaderia Y Mercado Hernandez,37.65586218,-122.4120424,3.8,96,"390 Grand Ave South San Francisco, CA 94080",16505889738,bakeries
1514,Panera Bread,37.600604948917294,-122.3818597,3.1,522,"320 Adrian Rd Millbrae, CA 94030",16506923100,sandwiches
1516,Papa Joe's Italian Dinners,37.6567907,-122.409728,3.1,18,"415 Linden Ave South San Francisco, CA 94080",16505837188,"italian, pizza"
1517,Papa Johns Pizza,37.6290889,-122.4115233,2.8,156,"735 San Mateo Ave San Bruno, CA 94066",16505837272,"pizza, pizza delivery, takeout, national chain, fast food, San Bruno"
1523,Paradise Hookah Lounge,37.626078,-122.411388,4.5,256,"591 San Mateo Ave San Bruno, CA 94066",16507630751,"bars, hookah bars, lounges, nightlife, hookah lounge, flavored tobacco, chill vibe, San Bruno"
1524,Paradise Valley Park,37.66425579,-122.4102266,3,1,"Hillside Blvd & School Ave South San Francisco, CA 94080",,parks
1529,Paris Baguette,37.644952,-122.452758,3.1,743,"2278 Westborough Blvd South San Francisco, CA 94080",16509520404,"bakeries, coffee"
1534,Pasqually's Pizza & Wings,37.62513114972721,-122.4336077,2,1,"San Bruno, CA 94066",16502449690,"pizza, pizza and wings, delivery only, ghost kitchen, San Bruno"
1536,Peak Provisions,37.65595,-122.39142,4,4,"460 Forbes Blvd South San Francisco, CA 94080",,cafes
1538,Pedro Point Headlands,37.60546265220782,-122.4810358,4.2,25,"Pacifica, CA 94044",16503593275,hiking
1539,Peet's Coffee,37.60155,-122.3928,3.6,180,"401 Broadway Millbrae, CA 94030",16506480231,coffee
1542,Personal Best,37.61491131,-122.4052048,5,11,"Emalita Ct San Bruno, CA 94066",16502699969,"fitness, fitness training, personal coaching, gym sessions, private studio, San Bruno"
1551,Peter's Cafe,37.59883381230363,-122.3873665,3.7,567,"10 El Camino Real Millbrae, CA 94030",16506972434,"breakfast_brunch, cafes"
1553,Philz Coffee,37.64414734586218,-122.4522315,4.1,1164,"2248 Westborough Blvd Ste 603 South San Francisco, CA 94080",16508292435,"breakfast_brunch, coffee"
1619,Pho de Nguyen,37.6262,-122.41102,4.2,760,"586-A San Mateo Ave San Bruno, CA 94066",16508731388,"Vietnamese cuisine, pho, rice dishes, family restaurant, San Bruno, vietnamese"
1625,Pho Saigon,37.64451177,-122.4533404,2.7,885,"2288 Westborough Blvd South San Francisco, CA 94080",16508722471,vietnamese
1626,Physique Magnifique,37.65538,-122.41233,4.7,65,"387 Grand Ave South San Francisco, CA 94080",16505838648,fitness
1627,Pinot's Palette,37.625104,-122.411483,5,35,"533 San Mateo Ave San Bruno, CA 94066",16503928014,"artclasses, arts, paint and sip, art studio, group events, wine nights, creative fun, San Bruno, culture"
1629,Pit Stop Boba Shop,37.64351,-122.45347,4.3,511,"2300 Westborough Blvd South San Francisco, CA 94080",16509524449,"bubbletea, coffee, juicebars"
1632,Pita Gyros,37.637956,-122.417793,3.7,80,"1150 El Camino Real San Bruno, CA 94066",16506364183,"mediterranean, pizza, Greek food, gyros, Mediterranean cuisine, fast casual, San Bruno"
1638,Pizza Hut,37.64717684243004,-122.429007,1.9,119,"553 El Camino Real South San Francisco, CA 94080",16505834500,pizza
1639,Pizza King,37.658157,-122.408913,3.2,5,"600 linden Ave Ste A South San Francisco, CA 94080",16502731180,pizza
1643,Planet Fitness,37.636214234044594,-122.4188641,3.1,85,"1150 El Camino Real Unit 209 San Bruno, CA 94066",16508702700,"fitness, gym, fitness center, cardio equipment, strength training, national chain, San Bruno, activity"
1649,Platinum Events Bay Area,37.65774,-122.41407,5,87,"San Francisco, CA 94080",14154971955,wedding_planning
1651,Point San Bruno Park,37.6570924,-122.3781332,4.5,6,"Forbes Blvd & Dna Way South San Francisco, CA 94080",,parks
1655,Poke One,37.639579,-122.420786,4,369,"1230 El Camino Real Ste C San Bruno, CA 94066",16506348728,"japanese, seafood, poke bowls, Hawaiian cuisine, fresh fish, build-your-own, San Bruno"
1665,Porridge & Things,37.600076,-122.391195,3.7,199,"235 Broadway Millbrae, CA 94030",16506922992,"chinese, seafood"
1667,PPQ Dungeness Island - Millbrae,37.60008,-122.38977,3.9,440,"195 El Camino Real Millbrae, CA 94030",16506866126,"seafood, vietnamese"
1668,Precision Fitness,37.59908676,-122.4056778,4.9,19,"516 Richmond Dr Millbrae, CA 94030",16502011179,fitness
1673,Proposition Chicken at Local Kitchens,37.62680989362565,-122.425534,2.9,10,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206,"sandwiches, fried chicken, rotisserie chicken, food hall vendor, San Bruno"
1674,Ps Business Parks,37.64981003,-122.408381,1.2,9,"11 Airport Blvd Ste 206 South San Francisco, CA 94080",16508710212,parks
1676,Quickly,37.63893992,-122.4211321,2.6,274,"1212-A El Camino Real San Bruno, CA 94066",16508739800,"bubbletea, juicebars, bubble tea, Asian drinks, snacks, dessert drinks, San Bruno"
1678,R Squared Confections,37.62392044067383,-122.4252167,0,0,"San Bruno, CA 94066",,"desserts, handmade chocolates, artisanal candy, dessert gifts, San Bruno"
1681,Racetrack Café,37.63720303,-122.4173396,4,2,"1150 El Camino Real San Bruno, CA 94066",16508732000,cafes
1682,Raison D'etre A Bakery,37.64878,-122.41765,4.6,21,"179 Starlite St South San Francisco, CA 94080",16509528889,bakeries
1686,Rancho Las Trancas,37.65192,-122.43119,3.8,224,"792 El Camino Real South San Francisco, CA 94080",16504384394,mexican
1687,Raymond's Sourdough Bread,37.6494842,-122.4181014,4.3,285,"151 S Spruce Ave South San Francisco, CA 94080",16505894572,bakeries
1690,Red Lobster,37.638751,-122.421936,2.8,854,"1210 El Camino Real San Bruno, CA 94066",16505833244,"seafood, seafood chain, lobster and shrimp, family dining, American cuisine"
1691,Red Ribbon Bakeshop,37.64326543748518,-122.4634376,2.7,60,"3545 Callan Blvd South San Francisco, CA 94080",16506340841,"bakeries, desserts"
1692,Red Robin Gourmet Burgers and Brews,37.63907,-122.41929,2.7,1164,"1274 El Camino Real San Bruno, CA 94066",16505884600,"burgers, burgers and fries, bottomless sides, full bar, casual dining"
1693,Resounding Flow,37.626601750000006,-122.4178372,0,0,"San Bruno, CA 94066",16503074229,"fitness, yoga, culture, sound healing, energy work, holistic wellness, vibrational therapy"
1703,Rice Monster,37.59813,-122.38626,4.1,53,"102 S El Camino Real Millbrae, CA 94030",,chinese
1708,RicoPan LatinPastries,37.62523007,-122.4109501,4.3,85,"532 San Mateo Ave San Bruno, CA 94066",16507716855,"bakeries, Latin American pastries, cakes, sweet breads, dessert shop"
1719,Riposo,37.65294547,-122.396674,4.7,16,"256 E Grand Ave South San Francisco, CA 94080",16507631619,"italian, pizza, sandwiches"
1726,Rise SSF,37.655712,-122.408857,4.9,14,"215 Miller Ave South San Francisco, CA 94080",,"fitness, yoga"
1732,Ristorante Buon Gusto,37.655244,-122.409062,4,1012,"224 Grand Ave South San Francisco, CA 94080",16507429777,"bars, italian, nightlife"
1742,Rita's Sweet Exchange,37.626601750000006,-122.4178372,0,0,"San Bruno, CA 94066",16502572162,"desserts, candy shop, vintage treats, imported snacks, nostalgic sweets"
1777,Rockaway Beach,37.60983783,-122.497091,4.5,130,"Rockaway Beach Ave Pacifica, CA 94044",16507387381,beaches
1822,Rockoto Peruvian cuisine,37.6545022,-122.410557,4.4,147,"207 Linden Ave South San Francisco, CA 94080",16508733434,"bars, cocktailbars, nightlife, seafood"
1925,Rolling Pin Donuts,37.62932,-122.41455,4.1,957,"429 San Bruno Ave W San Bruno, CA 94066",16505899687,"coffee, desserts, donuts, donuts, 24-hour bakery, local favorite, classic sweets"
2005,Roma Deli,37.62214,-122.41094,4.3,500,"424 San Mateo Ave San Bruno, CA 94066",16505892360,"italian, sandwiches, Italian deli, sandwiches, imported goods, grocery and takeout"
2302,Rotary Park,37.59410383,-122.3962688,3.7,3,"South Ashton Ave And Millbrae Ave Millbrae, CA 94030",16502592334,"parks, playgrounds"
2391,Round Table Pizza,37.62671,-122.42564,3.9,102,"851 Cherry Ave San Bruno, CA 94066",16506340112,"pizza, pizza chain, dine-in and delivery, family-friendly, salad bar"
2392,Royal Feast,37.59989557,-122.3883319,4,288,"148 El Camino Real Millbrae, CA 94030",16506923388,chinese
2393,Royal Pin Donuts,37.64714,-122.42898,3.6,154,"551 El Camino Real South San Francisco, CA 94080",16509523955,donuts
2394,Ruddy's Taco Truck,37.63044,-122.418184,3.7,211,"899 El Camino Real San Bruno, CA 94066",16507710410,"mexican, Mexican street food, tacos, mobile vendor, late night eats"
2395,Russ Gold Drum Lessons,37.64253037,-122.4276282,4.9,15,"162 Northwood Dr South San Francisco, CA 94080",14152973320,theater
2400,Saap Thai Kitchen,37.656856,-122.409723,3.8,90,"427 Linden Ave South San Francisco, CA 94080",16503835326,vegetarian
2401,SAJJ Mediterranean,37.62660240136236,-122.4268363,4.2,155,"851 Cherry Ave Ste 15 San Bruno, CA 94066",16506364423,"Mediterranean food, shawarma bowls, fast casual, halal options, San Bruno"
2411,Sam's Food Market,37.6324513,-122.4115449,4.7,56,"899 San Mateo Ave San Bruno, CA 94066",16508731470,"sandwiches, convenience store, snacks and drinks, neighborhood market, San Bruno"
2417,San Andreas Trail,37.62653,-122.42771,3.7,20,"San Bruno, CA 94066",,"hiking, hiking trail, biking path, scenic views, outdoor recreation, San Bruno, nature"
2429,San Bruno City Park,37.6210696,-122.4297369,4.3,53,"251 City Pkwy San Bruno, CA 94066",,"parks, playgrounds, nature, public park, sports fields, picnic areas, family activities, San Bruno"
2438,San Bruno Senior Center,37.61374,-122.41968,5,5,"1555 Crystal Springs Rd San Bruno, CA 94066",16506167150,"venues, senior programs, community center, social events, wellness classes, San Bruno"
2442,San Francisco Green Screen,37.65217977396622,-122.41394,0,0,"432 North Canal St Ste 12 South San Francisco, CA 94066",14153208465,venues
2443,San Francisco Wine School,37.655523,-122.413143,4.7,15,"415 Grand Ave Ste 301 South San Francisco, CA 94080",16507631324,"bars, tastingclasses"
2444,San Froyo,37.63659224113715,-122.4189903,4,23,"1150 El Camino Real San Bruno, CA 94066",16507100248,"icecream, frozen yogurt, self-serve, dessert toppings, family-friendly, San Bruno"
2446,Sarku Japan,37.637224302577536,-122.4175875,2.6,144,"1150 El Camino Real Ste 184 San Bruno, CA 94066",16508731636,"japanese, sushi, Japanese cuisine, quick-service sushi, teriyaki bowls, food court, San Bruno"
2452,See's Candies,37.64322715,-122.4247288,4.3,130,"210 El Camino Real South San Francisco, CA 94080",14153495894,chocolate
2453,Sellick Park,37.642258,-122.447715,4,22,"Appian Way South San Francisco, CA 94080",16508293800,parks
2454,Seniore's Pizza,37.62721368591506,-122.4163869,3.5,469,"730 Kains Ave San Bruno, CA 94066",16509524100,"pizza by the slice, delivery, local favorite, casual dining, San Bruno"
2458,Seoul Kalbi Korean BBQ,37.6132,-122.40388,3.8,1213,"1610 El Camino Real San Bruno, CA 94066",16505830702,"bbq, Korean BBQ, grilled meats, traditional sides, group dining, San Bruno"
2465,SF Actors Workshop / The Young Actor's Workshop,37.62384033,-122.4122314,5,12,"535 Sylvan Ave Fl 2 San Bruno, CA 94066",13108694993,"arts, theater, acting classes, youth theater, performing arts, drama training, San Bruno"
2470,Shabu Shabu,37.60468,-122.39725,0,0,"979 Boardway St Ste 100 Millbrae, CA 94030",,japanese
2471,Shabu Shack,37.65507677,-122.4086362,4.3,160,"200 Grand Ave South San Francisco, CA 94080",16503798043,japanese
2478,Shari's Cafe and Pies,37.630767,-122.4367967,3,575,"2010 Rollingwood Dr San Bruno, CA 94066",16505894819,"breakfast brunch, diner, comfort food, pie shop, breakfast and dinner, San Bruno"
2484,Sharp Park Beach,37.6334604,-122.4942138,4.5,12,"Beach Blvd Pacifica, CA 94044",,beaches
2485,Sidewalk Juice-Millbrae,37.60293652980722,-122.3947942,4.6,38,"525 Broadway Millbrae, CA 94030",,juicebars
2607,Sign Hill Park,37.66617643035886,-122.4187649,3.9,58,"650 Poplar Ave South San Francisco, CA 94080",,parks
2621,Sister Cities Park,37.6533501,-122.4255823,3,1,"100 W Orange Ave South San Francisco, CA 94080",,parks
2670,Sixteen Mile House,37.602275,-122.393082,3.8,512,"448 Broadway Millbrae, CA 94030",16506976118,"bars, cocktailbars, nightlife, seafood, steak"
2686,Sky Dragon,37.64954,-122.43075,3.9,485,"117 Southwood Ctr South San Francisco, CA 94080",16505837094,chinese
2687,Skyline Ceramics,37.62485,-122.42681,4.8,18,"San Bruno, CA 94066",16505801166,"artclasses, pottery classes, ceramics studio, art workshops, creative learning"
2704,Skyline College Cafe,37.63008411,-122.4684071,1,2,"3300 College Dr Skyline College San Bruno, CA 94066",16507384246,"cafes, on-campus cafe, student dining, snacks and drinks, Skyline College"
2773,Skyline College Cafeteria,37.63214492,-122.4612712,1.7,15,"3300 College Dr San Bruno, CA 94066",16507384100,"cafes, college cafeteria, meal options, campus dining hall, San Bruno"
2774,Smasherz,37.60948631768882,-122.4002371,4.4,53,"1340 El Camino Real Millbrae, CA 94030",14155150485,"burgers, mexican"
2775,Smiling BBQ,37.61729370484096,-122.4086643,3,127,"189 El Camino Real San Bruno, CA 94066",16508880058,"bbq, Korean BBQ, grilled meats, spicy dishes, casual dining, San Bruno"
2776,Social Eatery,37.59813047200883,-122.3863747,3.7,224,"102 S El Camino Real Millbrae, CA 94030",16502312682,"bubbletea, japanese"
2777,Sociedad Mutualista Mexicana Morelos,37.6557004,-122.4084259,4,1,"209 Miller Ave South San Francisco, CA 94080",16508733708,venues
2778,Societea Teahouse & Eatery,37.622841,-122.410957,4.1,378,"446 San Mateo Ave San Bruno, CA 94066",16506364494,"bubble tea, Asian fusion food, cozy cafe, boba drinks, San Bruno"
2779,Society of Western Artists,37.62503433,-122.4114609,4,2,"527 San Mateo Ave San Bruno, CA 94066",16502259250,"art gallery, local artists, exhibitions, painting workshops, San Bruno"
2781,Sofra Grill,37.64226,-122.42648,4.7,285,"132 Hazelwood Dr South San Francisco, CA 94080",16507631156,"bbq, botanicalgardens, eventspaces, livemusic, mediterranean, minigolf, party, restaurants, smoothies, socialclubs, sportsclubs"
2783,Solis Boxing,37.6487,-122.39495,5,33,"347 Littlefield Ave South San Francisco, CA 94080",16509225418,fitness
2785,SongStars Productions,37.58709856,-122.4809074,4.7,3,"Pacifica, CA 94044",16503553646,karaoke
2786,Sophia,37.65763,-122.39746,0,0,"670 Gateway Blvd South San Francisco, CA 94080",16267423487,korean
2788,South San Francisco Civic Ballet,37.6555901,-122.4365921,5,2,"33 Arroyo Dr South San Francisco, CA 94080",16508293800,opera
2789,South San Francisco Conference Center,37.647501990662754,-122.4044494,3.6,41,"255 S Airport Blvd South San Francisco, CA 94080",16508778787,venues
2790,South San Francisco Parks and Recreation Department,37.65616344827821,-122.4350731,4,8,"901 Civic Campus Way South San Francisco, CA 94080",16508293800,parks
2791,South San Francisco Women's Club,37.6561786,-122.4154242,2.5,2,"470 Grand Ave South San Francisco, CA 94080",16508738030,venues
2792,Special Hainan Chicken,37.601783,-122.39205,3.9,44,"9 Hillcrest Blvd Millbrae, CA 94030",16505529031,chinese
2793,Speedy's Pizza And Grill,37.649896,-122.430765,4.3,214,"687 El Camino Real South San Francisco, CA 94080",16508711200,"burgers, italian, pizza"
2794,Spiral Japanese Restaurant,37.6273317,-122.4163594,3.1,414,"705 Camino Plz San Bruno, CA 94066",16508710177,"japanese, sushi rolls, sashimi, traditional Japanese cuisine, dine-in"
2795,Spruce Cafe,37.64757,-122.42035,4,629,"230 S Spruce Ave South San Francisco, CA 94080",16506348438,"cafes, sandwiches"
2796,Spur Trail,37.5989266,-122.405174,2.7,7,"Geraldine Dr & Lincoln Cir Millbrae, CA 94030",,parks
2797,Square Pie Guys at Local Kitchens,37.62681201795361,-122.425534,4,9,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206,"pizza, Detroit-style pizza, food hall vendor, cheesy crusts, San Bruno"
2798,Starbird Chicken,37.654834,-122.433332,4.1,187,"988 El Camino Real Ste 2 South San Francisco, CA 94080",16503000412,sandwiches
2799,Starbucks,37.625788,-122.426066,3.2,273,"851 Cherry Ave Bayhill Shopping Center San Bruno, CA 94066",16506159471,"coffee, coffee shop, espresso drinks, national chain cafe, light snacks"
2800,Steak on The Stick,37.654,-122.41307,0,0,"South San Francisco, CA 94080",19099698106,bbq
2801,Stick & Steam,37.60033,-122.38266,3.8,499,"350 Adrian Rd Millbrae, CA 94030",16502399240,chinese
2802,Subculture Deli,37.6496799,-122.41801,4.5,307,"151 S Spruce Ave South San Francisco, CA 94080",16507456270,sandwiches
2803,Sugandh Indian Restaurant & Bar,37.60099955692165,-122.3923186,4.4,579,"333 Broadway Millbrae, CA 94030",16507770907,"gluten_free, indpak, vegan"
2804,Sugarcane HQ,37.626167370396566,-122.4110437,4.9,138,"586 San Mateo Ave Ste A San Bruno, CA 94066",,"juicebars, Vietnamese desserts, che, pandan cakes, sweet treats, San Bruno"
2805,Super Crown Catering,37.64802,-122.41096,4.6,14,"1381 Lowrie Ave South San Francisco, CA 94080",16508731939,sandwiches
2806,Sushi House,37.626067,-122.411154,3.3,518,"576 San Mateo Ave San Bruno, CA 94066",16508716190,"sushi and sashimi, Japanese cuisine, casual and cozy spot, San Bruno, japanese, sushi"
2807,Sushi Kei,37.60165147,-122.3928324,3.6,231,"407 Broadway Millbrae, CA 94030",16506920100,"japanese, sushi"
2808,Sushi Robotics,37.6649127,-122.3845482,0,0,"379 Oyster Point Blvd South San Francisco, CA 94080",16507941411,sushi
2809,Suzanne's Cake & Pastry,37.60116,-122.3917,3.9,308,"320 Broadway Millbrae, CA 94030",16506974713,bakeries
2810,Sweeney Ridge,37.61968978,-122.4541853,4.3,193,"3660 Sneath Ln San Bruno, CA 94044",14155614323,"hiking, parks, ridge trail, panoramic views, hiking, nature preserve, outdoor activity, San Bruno, nature"
2811,Sweet Connections,37.622261,-122.410946,4.6,248,"430 San Mateo Ave San Bruno, CA 94066",16505884008,"icecream, dessert cafe, Filipino treats, cakes and shakes, casual hangout, San Bruno"
2812,Sweet Indulgence,37.600818,-122.391464,3.2,673,"298 Broadway Millbrae, CA 94030",16506972998,"desserts, icecream"
2814,T.d.e. Wedding,37.6002194,-122.3907724,4.9,235,"216 Broadway Millbrae, CA 94030",14158138900,wedding_planning
2815,T4,37.601183,-122.392173,3.3,351,"315 Broadway Millbrae, CA 94030",16503024755,"bubbletea, juicebars"
2816,Table Wine,37.63558728,-122.4904345,4.8,68,"1710 Francisco Blvd Ste A Pacifica, CA 94044",16508988205,wineries
2817,Tacos El Ranchito Truck,37.62361526,-122.4127045,3.6,50,"512 El Camino Real San Bruno, CA 94066",16502679990,"mexican, taco truck, Mexican street food, mobile vendor, casual bites, San Bruno"
2818,Tanforan Shopping Center Kids' Play Area,37.63845804,-122.4188934,2.3,22,"1150 El Camino Real San Bruno, CA 94066",16508732001,"playgrounds, indoor play area, kids activities, mall attraction, family spot, San Bruno"
2819,Taqueria Angelica's,37.63638134428152,-122.4214505,4.1,207,"1199 El Camino Real San Bruno, CA 94066",16508343695,"mexican, Mexican food, tacos and burritos, homestyle cooking, local favorite, San Bruno"
2820,Taqueria Celaya,37.6582708,-122.4088649,4.2,154,"608 Linden Ave South San Francisco, CA 94080",16505881289,mexican
2821,Taqueria La Morena,37.654138,-122.41101,3.8,510,"307 Baden Ave South San Francisco, CA 94080",16505539707,"mexican, seafood"
2822,Taqueria Las Pencas,37.65427140954722,-122.4113695,4,309,"319 Baden Ave South San Francisco, CA 94080",16506348635,mexican
2923,Taqueria Leon,37.625292,-122.411564,3.8,231,"551 San Mateo Ave San Bruno, CA 94066",16506364443,"mexican, Mexican restaurant, casual dining, authentic dishes, San Bruno"
2936,Taqueria Mediterranea,37.62543563472243,-122.4312668,0,0,"San Bruno, CA 94066",16508757482,"mediterranean, Mediterranean food, fusion cuisine, tacos and bowls, quick service, San Bruno"
2944,Taqueria Mi Durango,37.61963,-122.41062,4.2,570,"287 El Camino Real San Bruno, CA 94066",16505888810,"mexican, Mexican cuisine, grilled meats, family restaurant, traditional dishes, San Bruno"
2965,Taqueria Mi Durango II,37.6497708,-122.4305577,4.3,103,"671 El Camino Real South San Francisco, CA 94080",14158597044,"breakfast_brunch, mexican"
2970,Taqueria San Bruno,37.63532,-122.41174,4.5,1893,"1045 San Mateo Ave San Bruno, CA 94066",16508731752,"mexican, Mexican food, family-owned taqueria, quick bites, casual dining, San Bruno"
2975,Taqueria Y Pizzeria,37.6567907,-122.409728,3,3,"415 Linden Ave South San Francisco, CA 94080",16508347355,"italian, pizza"
2976,Tardio Andrew Newport Fish Company,37.65075,-122.41653,0,0,"457 S Canal St South San Francisco, CA 94080",16508777200,seafood
2977,Taste of Four Seasons,37.614093736609775,-122.4055316,4.1,43,"1711 El Camino Real Millbrae, CA 94030",16508696222,"chinese, seafood"
2978,Taste Restaurant,37.655623979188256,-122.4012824,3,1,"250 Gateway Blvd South San Francisco, CA 94080",,cocktailbars
2980,Tastebuds,37.62935,-122.41589,3.1,400,"582 San Bruno Ave W San Bruno, CA 94066",16505830899,"Filipino cuisine, kamayan feasts, modern dishes, comfort food, San Bruno"
2983,Tasty Place,37.61286910207975,-122.404403,4,316,"1625 El Camino Real Millbrae, CA 94030",16508722338,chinese
2984,Tea Hut,37.60159723139979,-122.3913593,4.3,153,"325 El Camino Real Millbrae, CA 94030",,"bubbletea, coffee, juicebars"
2987,Tea World,37.64341615056905,-122.4633936,4.3,16,"3573 Callan Blvd South San Francisco, CA 94080",,"bubbletea, icecream"
3043,Teani's Italian Deli,37.65153299,-122.4311676,4.4,310,"772 El Camino Real South San Francisco, CA 94080",16505892456,"italian, sandwiches"
3044,THAI NAKORN,37.62342,-122.41094,3.8,478,"464 San Mateo Ave San Bruno, CA 94066",16505837555,"Thai food, authentic flavors, curries and noodles, casual dining, San Bruno,  thai"
3045,The Anecdote,37.661932778754775,-122.3842533,4.2,47,"348 Oyster Point Blvd South San Francisco, CA 94080",16506159321,newamerican
3046,The Bistro,37.66584,-122.39458,3.2,10,"1300 Veterans Blvd South San Francisco, CA 94080",16508714100,newamerican
