venue_id,venue_name,category,latitude,longitude,price,rating,review_count,address,phone
1602,Hop Asylum,hotdog,37.96035889279202,-121.7328089,,4.3,56,"2411 Empire Ave Ste 101 Brentwood, CA 94513",19256797944
1603,Mochinut,hotdog,38.59692123347231,-121.2817691,,4.3,142,"11009 Olson Dr Ste 701 Rancho Cordova, CA 95670",19169429759
1604,The Hotdogger,hotdog,38.54277934094838,-121.7411813,,4,342,"129 E St Ste A1 Space A-1 Davis, CA 95616",15307536291
1605,Char's Hot Dogs,hotdog,38.0459397,-122.1615048,,4.1,131,"131 1st St Ste A Benicia, CA 94510",17077454476
1606,The Boys’ Deli,sandwiches,37.629745,-122.414746,,4.7,101,"428 San Bruno Ave W San Bruno, CA 94066",16506364213
1607,Big Mouth Burgers,sandwiches,37.62658071,-122.427137,,3.9,767,"851 Cherry Ave Ste 19 San Bruno, CA 94066",16508717636
1608,Grand Leader Market,sandwiches,37.62668,-122.41101,,4.6,181,"600 San Mateo Ave San Bruno, CA 94066",16505892928
1609,Societea Teahouse & Eatery,sandwiches,37.622841,-122.410957,,4.1,378,"446 San Mateo Ave San Bruno, CA 94066",16506364494
1610,Viet Time,sandwiches,37.63891,-122.420733,,4,170,"1212 El Camino Real Unit F San Bruno, CA 94066",16506364488
1611,Hidden Spot - South San Francisco,sandwiches,37.65509,-122.41039,,4.7,739,"303 Grand Ave South San Francisco, CA 94080",16508724484
1612,Local Kitchens,sandwiches,37.62681361118622,-122.425534,,4,150,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206
1613,Little Lucca Specialty Sandwich Shop,sandwiches,37.65091,-122.43056,,4.3,3816,"724 El Camino Real South San Francisco, CA 94080",16505898916
1614,Love Burn,sandwiches,37.643,-122.426178,,4.3,389,"130 Northwood Dr Hometown Bowl South San Francisco, CA 94080",16507631887
1615,Roma Deli,sandwiches,37.62214,-122.41094,,4.3,500,"424 San Mateo Ave San Bruno, CA 94066",16505892360
1616,Cafe Bunn Mi,sandwiches,37.6552172,-122.4091786,,4.1,467,"226 Grand Ave South San Francisco, CA 94080",16507458883
1617,Wildflour,sandwiches,37.65377010266084,-122.407644,,4.8,64,"200 Airport Blvd Ste 1 South San Francisco, CA 94080",16506364341
1618,Teani's Italian Deli,sandwiches,37.65153299,-122.4311676,,4.4,310,"772 El Camino Real South San Francisco, CA 94080",16505892456
1619,Subculture Deli,sandwiches,37.6496799,-122.41801,,4.5,307,"151 S Spruce Ave South San Francisco, CA 94080",16507456270
1620,Spruce Cafe,sandwiches,37.64757,-122.42035,,4,629,"230 S Spruce Ave South San Francisco, CA 94080",16506348438
1621,Antigua Coffee Shop,sandwiches,37.65572,-122.41404,,4.2,569,"437A Grand Ave South San Francisco, CA 94080",16507416261
1622,Little Lucca,sandwiches,37.594118,-122.384443,,4,1490,"1809 El Camino Real Burlingame, CA 94010",16506978389
1623,La Matcha Cafe,sandwiches,37.59570884712988,-122.3838232,,4.6,118,"1828 El Camino Real Ste 102 Burlingame, CA 94010",16502318060
1624,Napa Farms Market,sandwiches,37.61719104,-122.3825455,,3.8,647,"780 South Airport Blvd Terminal 2 San Francisco, CA 94128",16508219312
1625,Mike & Ken's Deli,sandwiches,37.6628696,-122.40166,,4.5,240,"1031 Airport Blvd South San Francisco, CA 94080",16505883659
1626,Starbird Chicken,sandwiches,37.654834,-122.433332,,4.1,187,"988 El Camino Real Ste 2 South San Francisco, CA 94080",16503000412
1627,Sam's Food Market,sandwiches,37.6324513,-122.4115449,,4.7,56,"899 San Mateo Ave San Bruno, CA 94066",16508731470
1628,Darby Dan's Gourmet Sandwiches,sandwiches,37.6595451,-122.4055122,,3.9,568,"733 Airport Blvd South San Francisco, CA 94080",16508760122
1629,Bluegrain Sandwich Market,sandwiches,37.66261215716105,-122.3964005,,4.9,25,"101 Oyster Point Blvd Ste 105 South San Francisco, CA 94080",
1630,Starbird Chicken,sandwiches,37.63605,-122.40008,,3.8,239,"780 S Airport Blvd Terminal 1 San Francisco, CA 94128",16508216823
1631,Klein's Deli,sandwiches,37.62036,-122.388838,,3.7,559,"780 S Airport Blvd Terminal 3 - Gate F14 San Francisco International Airport, Terminal 3 San Francisco, CA 94128",16508219179
1632,Chico's Pizza,sandwiches,37.654578,-122.408486,,4.6,34,"113 Grand Ave South San Francisco, CA 94080",16503920398
1633,Farley’s Cafe And Lounge,sandwiches,37.628356,-122.400349,,3.8,61,"780 McDonnel Rd Gate F22 San Francisco International Airport San Francisco, CA 94128",16508218955
1634,Proper Food,sandwiches,37.61493,-122.38542,,4.3,34,"296 Domestic Terminals Arrivals Level SFO Terminal 1 San Francisco, CA 94128",14158421118
1635,Cousins Maine Lobster - San Francisco Bay Area,sandwiches,37.79128265,-122.4024429,,3.5,544,"San Francisco, CA 94104",14155925933
1636,Riposo,sandwiches,37.65294547,-122.396674,,4.7,16,"256 E Grand Ave South San Francisco, CA 94080",16507631619
1637,Hana's Cafe & Deli,sandwiches,37.665258,-122.382743,,3.9,44,"400 Oyster Point Blvd Fl 1 South San Francisco, CA 94080",16505898514
1638,Bagel Street Cafe Millbrae,sandwiches,37.60318,-122.39494,,3.7,291,"537 Broadway Millbrae, CA 94030",16506529700
1639,Esposto's Delicatezza,sandwiches,37.66001553657095,-122.3975562,,4.4,27,"701 Gateway Blvd South San Francisco, CA 94080",16504454530
1640,Gott's Roadside,sandwiches,37.611575,-122.389898,,3,203,"SFO International Terminal Gate A-10 San Francisco, CA 94128",16508216440
1641,Bun Mee,sandwiches,37.61997633,-122.3878475,,3.4,400,"780 S Airport Blvd Terminal 3 South San Francisco, CA 94128",16508218307
1642,La Torta Sabrosa,sandwiches,37.6559372,-122.4140849,,3.6,154,"439 Grand Ave South San Francisco, CA 94080",16509522790
1643,Panera Bread,sandwiches,37.600604948917294,-122.3818597,,3.1,522,"320 Adrian Rd Millbrae, CA 94030",16506923100
1644,Bun Mee,sandwiches,37.614544541034945,-122.385368,,3.6,134,"Terminal 1 San Francisco, CA 94128",16508216820
1645,Joe & The Juice,sandwiches,37.61872463430015,-122.3931281,,3.3,139,"780 S Airport Blvd Gate G101, Terminal G San Francisco, CA 94128",16467418640
1646,Boudin,sandwiches,37.61691645928052,-122.3896248,,3.1,116,"International Terminal Boarding Area  Ste A 3.046 San Francisco, CA 94128",16508712515
1647,Five Guys,sandwiches,37.64487591393268,-122.4529702,,3.2,272,"2278 Westborough Blvd South San Francisco, CA 94080",16502449900
1648,Dogpatch Bakehouse & Caffe,sandwiches,37.636637,-122.400553,,2.5,325,"780 S Airport Blvd Terminal 3 E Gates Near Gate E6 San Francisco, CA 94128",16508212300
1649,Charleys Cheesesteaks,sandwiches,37.63706237,-122.4173428,,2.2,57,"1150 El Camino Real Ste 195 San Bruno, CA 94066",16506364232
1650,Amoura Cafe,sandwiches,37.61308115,-122.3890543,,3,182,"San Francisco International Airport International Terminal 3/Boarding Area A San Francisco, CA 94128",
1651,Super Crown Catering,sandwiches,37.64802,-122.41096,,4.6,14,"1381 Lowrie Ave South San Francisco, CA 94080",16508731939
1652,Perry's,sandwiches,37.61491809207546,-122.3828978,,2.7,588,"780 South Airport Blvd Terminal 1 San Francisco, CA 94131",16508211037
1653,Klein's Deli,sandwiches,37.620359,-122.38884,,3.7,36,"780 S Airport Blvd Terminal 3 - Gate E7 San Francisco, CA 94128",16508219175
1654,Three Amigos Market & Deli,sandwiches,37.791048,-122.245431,,4.7,9,"1554 13th Ave Oakland, CA 94606",15102612353
1655,Proposition Chicken at Local Kitchens,sandwiches,37.62680989362565,-122.425534,,2.9,10,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206
1656,Atlas Pizza Parlor,pizza,37.62715,-122.41161,,4.3,715,"637 San Mateo Ave San Bruno, CA 94066",16505885888
1657,JC Bruno Restaurant,pizza,37.62928,-122.4115769,,4.2,225,"741 San Mateo Ave San Bruno, CA 94066",16502709023
1658,Toto's Pizzeria & Restaurant - San Bruno,pizza,37.61387250765822,-122.4045194,,4.1,1297,"1690 El Camino Real San Bruno, CA 94066",16508738686
1659,Zorba's Pizza,pizza,37.61148,-122.40303,,4.3,763,"1567 El Camino Real Millbrae, CA 94030",16508751616
1660,Seniore's Pizza,pizza,37.62721368591506,-122.4163869,,3.5,469,"730 Kains Ave San Bruno, CA 94066",16509524100
1661,BJ's Restaurant & Brewhouse,pizza,37.635570185433245,-122.4186327,,2.6,2892,"1140 El Camino Real Ste 271 San Bruno, CA 94066",16502434530
1662,Curry Corner Indian Restaurant & Pizza,pizza,37.65817,-122.408877,,4.3,201,"600 Linden Ave South San Francisco, CA 94080",16502731180
1663,O' Sole Mio Restaurant,pizza,37.60143,-122.39203,,3.9,482,"352 Broadway Millbrae, CA 94030",16506927905
1664,Speedy's Pizza And Grill,pizza,37.649896,-122.430765,,4.3,214,"687 El Camino Real South San Francisco, CA 94080",16508711200
1665,Mountain Mike's Pizza,pizza,37.609968,-122.401672,,4.7,336,"1395 El Camino Real Millbrae, CA 94030",16505888550
1666,Curry Pizza House,pizza,37.65560205,-122.4131455,,4.7,77,"415 Grand Ave South San Francisco, CA 94080",16505024411
1667,New York Pizza,pizza,37.630714,-122.406496,,3.7,243,"700 San Bruno Ave E San Bruno, CA 94066",16508769999
1668,Round Table Pizza,pizza,37.62671,-122.42564,,3.9,102,"851 Cherry Ave San Bruno, CA 94066",16506340112
1669,Napa Farms Market,pizza,37.61719104,-122.3825455,,3.8,647,"780 South Airport Blvd Terminal 2 San Francisco, CA 94128",16508219312
1670,Pita Gyros,pizza,37.637956,-122.417793,,3.7,80,"1150 El Camino Real San Bruno, CA 94066",16506364183
1671,Chico's Pizza,pizza,37.654578,-122.408486,,4.6,34,"113 Grand Ave South San Francisco, CA 94080",16503920398
1672,Riposo,pizza,37.65294547,-122.396674,,4.7,16,"256 E Grand Ave South San Francisco, CA 94080",16507631619
1673,Modern Eats,pizza,37.60189464721353,-122.3927978,,4.5,32,"414 Broadway Millbrae, CA 94030",16506975520
1674,Square Pie Guys at Local Kitchens,pizza,37.62681201795361,-122.425534,,4,9,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206
1675,Drake’s Flyaway,pizza,37.61095616880666,-122.386195,,3.3,75,"780 S Airport Blvd Harvey Milk Terminal 1 Harvey Milk Terminal 1 San Francisco, CA 94128",16509422844
1676,Chuck E. Cheese,pizza,37.6393742,-122.4190024,,2.4,301,"1270-1272 El Camino Real San Bruno, CA 94066",16502449699
1677,Mountain Mike's Pizza,pizza,37.66568745,-122.4515399,,4.6,26,"101 Hickey Blvd Ste D South San Francisco, CA 94080",16507500400
1678,Papa Johns Pizza,pizza,37.6290889,-122.4115233,,2.8,156,"735 San Mateo Ave San Bruno, CA 94066",16505837272
1679,Round Table Pizza,pizza,37.65583,-122.43245,,3.2,229,"20 Chestnut Ave South San Francisco, CA 94080",16507429755
1680,Boudin,pizza,37.61691645928052,-122.3896248,,3.1,116,"International Terminal Boarding Area  Ste A 3.046 San Francisco, CA 94128",16508712515
1681,Costco Food Court,pizza,37.64287190157039,-122.401606,,3.3,66,"451 S Airport Blvd South San Francisco, CA 94080",16508722021
1682,Little Caesars Pizza,pizza,37.6032129,-122.3960928,,3.1,100,"660 Magnolia Ave Millbrae, CA 94030",16506927200
1683,Round Table Pizza,pizza,37.64498,-122.45265,,2.7,120,"2278 Westborough Blvd Ste 205 South San Francisco, CA 94015",16508781001
1684,Napa Farms Market,pizza,37.61606948,-122.392304,,3.6,26,"780 McDonnell Rd Terminal G San Francisco, CA 94128",16508218948
1685,Pie Five Pizza,pizza,37.6191671,-122.3816108,,2.4,94,"San Francisco International Airport Terminal 3 San Francisco, CA 94128",16508218942
1686,Domino's Pizza,pizza,37.6615639,-122.4390869,,1.9,176,"1158 Mission Rd South San Francisco, CA 94080",16508759440
1687,Pizza Hut,pizza,37.647176842430035,-122.429007,,1.9,119,"553 El Camino Real South San Francisco, CA 94080",16505834500
1688,La Flamme,pizza,37.8089442,-122.2652352,,3.9,18,"344 Thomas L Berkeley Way - Ste 310 Oakland, CA 94612",14153168541
1689,Papa Joe's Italian Dinners,pizza,37.6567907,-122.409728,,3.1,18,"415 Linden Ave South San Francisco, CA 94080",16505837188
1690,Chidos Pizza,pizza,37.655519,-122.42207,,5,2,"South San Francisco, CA 94080",14084620530
1691,Pasqually's Pizza & Wings,pizza,37.62513114972721,-122.4336077,,2,1,"San Bruno, CA 94066",16502449690
1692,Ddlc Coca Cola,pizza,37.6162548,-122.4077284,,0,0,"137 CA-82 San Bruno, CA 94066",
1693,Pizza King,pizza,37.658157,-122.408913,,3.2,5,"600 linden Ave Ste A South San Francisco, CA 94080",16502731180
1694,Copper Chimney,pizza,37.65817692282668,-122.4089209,,0,0,"600 Linden Ave San Francisco, CA 94127",14158750381
1695,Taqueria Y Pizzeria,pizza,37.6567907,-122.409728,,3,3,"415 Linden Ave South San Francisco, CA 94080",16508347355
1696,Jack's Restaurant & Bar,breakfast_brunch,37.63399,-122.420218,,3.9,1721,"1050 Admiral Ct Ste A San Bruno, CA 94066",16505892222
1697,Hashes & Brews,breakfast_brunch,37.62624,-122.42623,,3.8,600,"811 Cherry Ave San Bruno, CA 94066",16509523189
1698,One Love Cafe,breakfast_brunch,37.62413576497491,-122.4110888,,4.4,154,"486 San Mateo Ave San Bruno, CA 94066",16506364125
1699,Tastebuds,breakfast_brunch,37.62935,-122.41589,,3.1,400,"582 San Bruno Ave W San Bruno, CA 94066",16505830899
1700,Brothers Cafe,breakfast_brunch,37.6556734,-122.4119173,,4.3,1225,"382 Grand Ave South San Francisco, CA 94080",16507631640
1701,Mama Go’s Filipino Cuisine,breakfast_brunch,37.61070622293642,-122.385809,,4.4,273,"San Francisco International Airport Terminal 1 Harvey Milk Terminal 1 Gate B18 San Francisco, CA 94128",16508210522
1702,Camino Corner Restaurant,breakfast_brunch,37.6160341,-122.4068078,,3.9,414,"110 El Camino Real San Bruno, CA 94066",16505838782
1703,Millbrae Pancake House,breakfast_brunch,37.608428673424385,-122.4003122,,3.9,3182,"1301 El Camino Real Millbrae, CA 94030",16505892080
1704,Quail + Crane,breakfast_brunch,37.61287295975938,-122.394072,,4.5,102,"55 S McDonnell Rd San Francisco, CA 94128",16504521234
1705,Philz Coffee,breakfast_brunch,37.64414734586218,-122.4522315,,4.1,1164,"2248 Westborough Blvd Ste 603 South San Francisco, CA 94080",16508292435
1706,Brothers Cafe,breakfast_brunch,37.60356,-122.39619,,4.4,79,"716 Magnolia Ave Millbrae, CA 94030",16502318181
1707,Antigua Coffee Shop,breakfast_brunch,37.65572,-122.41404,,4.2,569,"437A Grand Ave South San Francisco, CA 94080",16507416261
1708,Shari's Cafe and Pies,breakfast_brunch,37.630767,-122.4367967,,3,575,"2010 Rollingwood Dr San Bruno, CA 94066",16505894819
1709,Chevys Fresh Mex,breakfast_brunch,37.665756782287154,-122.4530675,,3.7,1385,"141 Hickey Blvd South San Francisco, CA 94080",16507551617
1710,"La Boulangerie de San Francisco, Pine",breakfast_brunch,37.787804,-122.434081,,4.3,962,"2325 Pine St San Francisco, CA 94115",14154400356
1711,La Matcha Cafe,breakfast_brunch,37.59570884712988,-122.3838232,,4.6,118,"1828 El Camino Real Ste 102 Burlingame, CA 94010",16502318060
1712,Mike & Ken's Deli,breakfast_brunch,37.6628696,-122.40166,,4.5,240,"1031 Airport Blvd South San Francisco, CA 94080",16505883659
1713,IHOP,breakfast_brunch,37.6253,-122.41388,,2.4,221,"590 El Camino Real San Bruno, CA 94066",16505888344
1714,The Lighthouse,breakfast_brunch,37.6583166,-122.3983421,,3.9,101,"685 Gateway Blvd South San Francisco, CA 94080",16507350236
1715,Taqueria Mi Durango II,breakfast_brunch,37.6497708,-122.4305577,,4.3,103,"671 El Camino Real South San Francisco, CA 94080",14158597044
1716,The Garden Club,breakfast_brunch,37.661616,-122.438296,,3.7,812,"1144 Mission Rd South San Francisco, CA 94080",16508734910
1717,Laka ,breakfast_brunch,37.60186,-122.39342,,3.9,125,"447 Broadway Millbrae, CA 94030",16506517105
1718,Bluegrain Sandwich Market,breakfast_brunch,37.66261215716105,-122.3964005,,4.9,25,"101 Oyster Point Blvd Ste 105 South San Francisco, CA 94080",
1719,JoAnn's Cafe,breakfast_brunch,37.656815,-122.437286,,3.7,787,"1131 El Camino Real South San Francisco, CA 94080",16508722810
1720,Peter's Cafe,breakfast_brunch,37.59883381230363,-122.3873665,,3.7,567,"10 El Camino Real Millbrae, CA 94030",16506972434
1721,Mission Bar & Grill,breakfast_brunch,37.61876159657701,-122.3843707,,3.5,447,"780 S Airport Blvd Gate E5 Terminal 3 San Francisco, CA 94128",16508218304
1722,San Francisco Giants Clubhouse,breakfast_brunch,37.61994378138985,-122.3874941,,3.1,502,"Terminal 3 San Bruno San Francisco, CA 94128",16508211195
1723,SF Uncork'd,breakfast_brunch,37.62041298,-122.3889527,,3.7,136,"780 S Airport Blvd Terminal 3 San Francisco, CA 94128",16508218975
1724,Proper Food,breakfast_brunch,37.61493,-122.38542,,4.3,34,"296 Domestic Terminals Arrivals Level SFO Terminal 1 San Francisco, CA 94128",14158421118
1725,Max's Restaurant - South San Francisco,breakfast_brunch,37.65698,-122.43791,,3,538,"1155 El Camino Real South San Francisco, CA 94080",16508726748
1726,Gunter's Restaurant,breakfast_brunch,37.65549,-122.43598,,3.5,436,"1057 El Camino Real South San Francisco, CA 94080",16507611825
1727,Bagel Street Cafe Millbrae,breakfast_brunch,37.60318,-122.39494,,3.7,291,"537 Broadway Millbrae, CA 94030",16506529700
1728,Drake’s Flyaway,breakfast_brunch,37.61095616880666,-122.386195,,3.3,75,"780 S Airport Blvd Harvey Milk Terminal 1 Harvey Milk Terminal 1 San Francisco, CA 94128",16509422844
1729,Bun Mee,breakfast_brunch,37.61997633,-122.3878475,,3.4,400,"780 S Airport Blvd Terminal 3 South San Francisco, CA 94128",16508218307
1730,AC Waterfront Lounge Restaurant,breakfast_brunch,37.664513,-122.395525,,4.1,28,"1333 Veterans Blvd South San Francisco, CA 94080",16507429211
1731,Cable Car Cafe,breakfast_brunch,37.65583646,-122.4138918,,3.7,327,"423 1/2 Grand Ave South San Francisco, CA 94080",16509529533
1732,Denny's,breakfast_brunch,37.6501597,-122.4079022,,2.5,409,"10 Airport Blvd South San Francisco, CA 94080",16508721033
1733,NATION'S,breakfast_brunch,37.65333296626342,-122.4331421,,3.6,73,"925 El Camino Real South San Francisco, CA 94080",14159070108
1734,Farmerbrown,breakfast_brunch,37.61491755085487,-122.3828614,,2.7,280,"San Francisco International Airport Terminal 2 San Francisco, CA 94128",16508211037
1735,Perry's,breakfast_brunch,37.61491809207546,-122.3828978,,2.7,588,"780 South Airport Blvd Terminal 1 San Francisco, CA 94131",16508211037
1736,IHOP,breakfast_brunch,37.6453668,-122.4057,,2.2,372,"316 S Airport Blvd South San Francisco, CA 94080",16505838020
1737,1300 on Fillmore,breakfast_brunch,37.61851312,-122.3934711,,2.7,155,"780 S Airport Blvd Terminal G San Francisco, CA 94128",19254836078
1738,Napa Farms Market,breakfast_brunch,37.61606948,-122.392304,,3.6,26,"780 McDonnell Rd Terminal G San Francisco, CA 94128",16508218948
1739,Green Beans Coffee,breakfast_brunch,37.619904,-122.387816,,2.5,63,"110 Domestic Terminals Departures Leve San Francisco, CA 94128",16508212435
1740,Donut King,breakfast_brunch,37.6566516,-122.4162268,,4.2,29,"504 Grand Ave South San Francisco, CA 94080",16507426736
1741,Twin Crafts Market,breakfast_brunch,37.6129,-122.39374,,4.1,8,"55 S McDonnell Rd San Francisco, CA 94128",16504521234
1742,Focaccia Market & Bakery,breakfast_brunch,37.66603174201334,-122.398173,,3.3,38,"1 Tower Pl South San Francisco, CA 94080",16502674233
1743,Poke To The Max,breakfast_brunch,37.61434161369779,-122.3854955,,2.9,29,"Harvey Milk Terminal 1 B Security check Point San Francisco, CA 94128",
1744,The Little Chihuahua,breakfast_brunch,37.61328254,-122.3855361,,2.5,80,"135 Domestic Terminals Departures Level San Francisco, CA 94128",
1745,Sweet Maple,breakfast_brunch,37.61732771,-122.3824314,,3.2,12,"780 McDonnell Rd Terminal 2 San Francisco, CA 94128",
1746,Wildseed,vegetarian,37.439004166909875,-122.1588204,,4.3,954,"855 El Camino Real Ste 110 Palo Alto, CA 94301",14087810112
1747,Lokma,vegetarian,37.78215,-122.47867,,4.6,954,"1801 Clement St San Francisco, CA 94121",14157026263
1748,Greens Restaurant,vegetarian,37.80665803363794,-122.4321003,,3.8,2575,"2 Marina Blvd Bldg A Fort Mason San Francisco, CA 94123",14157716222
1749,Shangri-La Vegan,vegetarian,37.83134544543265,-122.2768357,,4.4,724,"4001 Linden St Emeryville, CA 94608",15105471842
1750,Mumu Hot Pot,vegetarian,37.559202,-122.268071,,4.5,552,"1099 Foster Square Ln Ste 135 Foster City, CA 94404",16502421945
1751,Rasa - Burlingame,vegetarian,37.57738505,-122.3459228,,4,1498,"209 Park Rd Burlingame, CA 94010",16509106351
1752,Mumu Hot Pot,vegetarian,37.406544,-121.996338,,4.5,982,"1273 Lawrence Station Rd Sunnyvale, CA 94089",14087435441
1753,Mumu Hot Pot,vegetarian,37.836869,-122.292728,,4.5,268,"5699 Bay St Emeryville, CA 94608",15108797857
1754,Veggie Lee,vegetarian,37.66562493713135,-122.1187086,,4.3,688,"1169 West A St Hayward, CA 94541",15107857133
1755,New Thai Bistro,vegetarian,37.67718,-121.87578,,4.2,1556,"4301 D Valley Ave Pleasanton, CA 94566",19254257333
1756,Mylapore - Westgate,vegetarian,37.2917991,-121.991435,,4.3,707,"1692 Saratoga Ave Ste 96 San Jose, CA 95129",14088008411
1757,Broadway Masala,vegetarian,37.486299,-122.2308387,,4.3,1079,"2397 Broadway St Redwood City, CA 94063",16503699000
1758,Veggie Garden,vegetarian,37.399222,-122.108601,,4.4,653,"2464 W El Camino Real Ste C Mountain View, CA 94040",16509616888
1759,Mumu Hot Pot,vegetarian,37.696985,-121.849408,,4.4,870,"2725 Stoneridge Dr Ste 103 Pleasanton, CA 94588",19252238588
1760,Sumac Mediterranean Grill,vegetarian,37.51742303,-122.2720855,,4.4,556,"1397 El Camino Real Belmont, CA 94002",16505922107
1761,Merit Vegan Restaurant,vegetarian,37.384904,-121.995121,,4.2,1824,"548 Lawrence Expy Sunnyvale, CA 94085",14082458988
1762,Millennium,vegetarian,37.8475302,-122.2519112,,4.1,1048,"5912 College Ave Oakland, CA 94618",15107359459
1763,Rara,vegetarian,37.428235544435935,-122.1430948,,4.3,151,"201 California Ave Palo Alto, CA 94306",16504851055
1764,Keeva Indian Kitchen,vegetarian,37.78288991910981,-122.4689927,,4.4,784,"908 Clement St San Francisco, CA 94118",14157424010
1765,Mumu Hot Pot,vegetarian,37.72031836773505,-122.4763386,,4.6,222,"2 Varela Ave Ste 203 San Francisco, CA 94132",14154666748
1766,Golden Bamboo Vegetarian,vegetarian,37.31490563812166,-121.7932483,,4.3,567,"3245 S White Rd San Jose, CA 95148",14082708350
1767,Go Vegan,vegetarian,38.0004228,-121.8377251,,4.5,470,"2940 Delta Fair Blvd Antioch, CA 94509",19257779117
1768,New Burma,vegetarian,37.77039,-122.40269,,4.5,139,"659 Townsend St San Francisco, CA 94107",14155524782
1769,Dimond Slice Pizza,vegetarian,37.80063,-122.21572,,4.7,780,"2208 MacArthur Blvd Oakland, CA 94602",15108428773
1770,Aqui Cal-Mex,vegetarian,37.3075538,-121.9008807,,4,1569,"1145 Lincoln Ave San Jose, CA 95125",14089950381
1771,Shangri-La Vegan On Telegraph,vegetarian,37.8358643,-122.2628082,,4.7,202,"4905 Telegraph Ave Oakland, CA 94609",15102509918
1772,Puranpoli,vegetarian,37.376910888275475,-121.9614175,,4.6,1295,"3074B Scott Blvd Santa Clara, CA 95054",14083525949
1773,Sakana Sushi and Roll,vegetarian,37.903377,-122.277804,,4.8,258,"303 Arlington Ave Ste 1 Kensington, CA 94707",15105247096
1774,Aama's  Kitchen,vegetarian,37.67452189999999,-122.0809986,,4.7,506,"22556 Foothill Blvd Hayward, CA 94541",15102745855
1775,Star Chaat Cuisine,vegetarian,37.70389249999999,-121.884989,,4.4,513,"4930 Dublin Blvd Ste 800 Dublin, CA 94568",19254047700
1776,Andaman Thai,vegetarian,37.893012,-122.059995,,4.5,463,"1560 Newell Ave Walnut Creek, CA 94596",19253228667
1777,Saap Thai Kitchen,vegetarian,37.656856,-122.409723,,3.8,90,"427 Linden Ave South San Francisco, CA 94080",16503835326
1778,Yard House,vegetarian,37.3229817,-121.9474943,,3.7,4495,"300 Santana Row Ste 101 San Jose, CA 95128",14082419273
1779,Kung Food,vegetarian,37.777632,-122.438738,,4.2,708,"1615 McAllister St San Francisco, CA 94115",14156736688
1780,Zhangliang Malatang,vegetarian,37.706188970710414,-121.8522012,,4.8,518,"2700 Dublin Blvd Dublin, CA 94568",19253610663
1781,Himalayan Kitchen,vegetarian,37.969475,-122.515547,,4.8,234,"227 3rd St San Rafael $$, CA 94901",14155263161
1782,Walia Ethiopian Cuisine,vegetarian,37.322462,-121.932442,,4.3,1744,"2208 Business Cir San Jose, CA 95128",14087729113
1783,Rad Radish,vegetarian,37.77694,-122.42149,,4.3,350,"301 Hayes St San Francisco, CA 94102",14159168548
1784,Aqui Cal-Mex,vegetarian,37.313985,-122.031758,,4,1093,"10630 S De Anza Blvd Cupertino, CA 95014",14089961443
1785,Aqui Cal-Mex,vegetarian,37.24932431496954,-121.8311235,,4,892,"5679 Snell Ave San Jose, CA 95123",14083623456
1786,Chaat Bhavan - Mountain View,vegetarian,37.37850104833282,-122.0710587,,4.7,476,"165 E El Camino Real Mountain View, CA 94040",16509651111
1787,Vegetarian House,vegetarian,37.34131,-121.87907,,4.2,1318,"520 E Santa Clara St San Jose, CA 95112",14082923798
1788,Komaaj ,vegetarian,37.74420900000001,-122.4209867,,4.7,262,"10 29th st San Francisco, CA 94110",14155988286
1789,Oh Baby Sushi,vegetarian,37.466188,-122.2415207,,4,875,"2139 Roosevelt Ave Redwood City, CA 94061",16503661688
1790,Savor,vegetarian,37.764084,-122.46228,,4.7,281,"401 Irving St San Francisco, CA 94122",14157026048
1791,Lemat,vegetarian,37.850300662973346,-122.2712665,,4.5,270,"3212 Adeline St Berkeley, CA 94703",15104302717
1792,Amy’s Drive Thru,vegetarian,37.6141495,-122.3851713,,3.8,166,"Harvey Milk Terminal 1B Gate B6 Space B.2.235 San Francisco, CA 94128",
1793,Blue Nile Ethiopian,vegetarian,37.80184,-122.26448,,4.4,186,"160 14th St Oakland, CA 94612",15102509609
1794,Cafe Tibet - Vegan Restaurant,vegetarian,37.87172,-122.27007,,4.2,394,"2020 University Ave Berkeley, CA 94704",15105485553
1795,Green Lotus,vegetarian,37.32315208504006,-121.9324676,,4.4,282,"2223 Business Cir Ste 20 San Jose, CA 95128",14083202778
1796,Wildseed,vegan,37.79768,-122.43245,,4.5,1672,"2000 Union St San Francisco, CA 94123",14158727350
1797,Shizen,vegan,37.7683096,-122.4216669,,4.5,2754,"370 14th St San Francisco, CA 94103",14156785767
1798,Wildseed,vegan,37.439004166909875,-122.1588204,,4.3,954,"855 El Camino Real Ste 110 Palo Alto, CA 94301",14087810112
1799,Sugandh Indian Restaurant & Bar,vegan,37.60099955692165,-122.3923186,,4.4,579,"333 Broadway Millbrae, CA 94030",16507770907
1800,Falafelle,vegan,37.51881584188606,-122.2774256,,4.7,917,"1035 Ralston Ave Belmont, CA 94002",16507291222
1801,Mama Go’s Filipino Cuisine,vegan,37.61070622293642,-122.385809,,4.4,273,"San Francisco International Airport Terminal 1 Harvey Milk Terminal 1 Gate B18 San Francisco, CA 94128",16508210522
